更新日期,#genre#
CCTV1综合,http://114.226.212.132:8787/rtp/239.49.8.129:6000$IPV4•线路22
CCTV1综合,http://114.226.212.132:8787/rtp/239.49.8.19:9614$IPV4•线路23
CCTV1综合,http://114.226.212.135:8787/rtp/239.49.8.129:6000$IPV4•线路24
CCTV1综合,http://114.226.212.135:8787/rtp/239.49.8.19:9614$IPV4•线路25
CCTV1综合,http://114.226.212.134:8787/rtp/239.49.8.129:6000$IPV4•线路26
CCTV1综合,http://114.226.212.134:8787/rtp/239.49.8.19:9614$IPV4•线路27
CCTV1综合,http://223.167.230.155:4022/rtp/239.45.3.145:5140$IPV4•线路28
CCTV1综合,http://27.154.99.234:3386/rtp/239.61.3.61:9884$IPV4•线路29
CCTV1综合,http://124.112.189.237:4022/rtp/238.1.78.166:7200$IPV4•线路30
CCTV1综合,http://220.176.218.17:9000/udp/239.252.219.200:5140$IPV4•线路31
CCTV1综合,http://117.12.151.1:4022/rtp/225.1.1.120:5002$IPV4•线路32
CCTV1综合,http://219.156.89.99:4022/rtp/225.1.4.73:1102$IPV4•线路33
CCTV1综合,http://219.156.34.5:4022/rtp/225.1.4.73:1102$IPV4•线路34
CCTV1综合,http://1.192.246.152:8188/rtp/239.16.20.1:10010$IPV4•线路35
CCTV1综合,http://171.8.171.115:8800/rtp/239.16.20.1:10010$IPV4•线路36
CCTV1综合,http://171.8.80.23:8800/rtp/239.16.20.1:10010$IPV4•线路37
CCTV1综合,http://106.116.241.206:9999/rtp/239.254.200.45:8008$IPV4•线路38
CCTV1综合,http://60.4.28.19:8077/rtp/239.253.92.83:8012$IPV4•线路39
CCTV1综合,http://121.29.215.140:2083/rtp/239.253.92.83:8012$IPV4•线路40
CCTV1综合,http://144.255.16.132:6688/udp/239.21.1.120:5002$IPV4•线路41
CCTV1综合,http://115.171.216.32:4000/rtp/225.1.8.1:8008$IPV4•线路42
CCTV1综合,http://115.171.216.32:4000/rtp/225.1.8.33:8002$IPV4•线路43
CCTV1综合,http://115.171.216.32:4000/rtp/225.1.8.53:8060$IPV4•线路44
CCTV1综合,http://115.171.216.32:4000/rtp/225.1.8.81:8176$IPV4•线路45
CCTV1综合,http://115.171.216.32:4000/rtp/225.1.8.126:8002$IPV4•线路46
CCTV1综合,http://115.171.216.32:4000/rtp/225.1.8.194:4120$IPV4•线路47
CCTV1综合,http://115.171.216.32:4000/rtp/225.1.8.210:8068$IPV4•线路48
CCTV1综合,http://115.171.216.40:4000/rtp/225.1.8.1:8008$IPV4•线路49
CCTV1综合,http://115.171.216.40:4000/rtp/225.1.8.33:8002$IPV4•线路50
CCTV1综合,http://115.171.216.40:4000/rtp/225.1.8.53:8060$IPV4•线路51
CCTV1综合,http://115.171.216.40:4000/rtp/225.1.8.81:8176$IPV4•线路52
CCTV1综合,http://115.171.216.40:4000/rtp/225.1.8.126:8002$IPV4•线路53
CCTV1综合,http://115.171.216.40:4000/rtp/225.1.8.194:4120$IPV4•线路54
CCTV1综合,http://115.171.216.40:4000/rtp/225.1.8.210:8068$IPV4•线路55
CCTV1综合,http://116.9.34.79:4000/udp/239.81.0.102:4056$IPV4•线路56
CCTV1综合,http://218.86.186.224:8188/rtp/238.255.2.91:5999$IPV4•线路57
CCTV1综合,http://218.86.185.94:8188/rtp/238.255.2.91:5999$IPV4•线路58
CCTV1综合,http://61.159.135.85:4022/rtp/238.255.2.91:5999$IPV4•线路59
CCTV1综合,http://171.119.207.173:6000/rtp/226.0.2.153:9136$IPV4•线路60
CCTV1综合,http://113.251.74.222:8012/rtp/235.254.198.51:1480$IPV4•线路61
CCTV1综合,http://223.198.241.63:4000/rtp/239.253.64.120:5140$IPV4•线路62
CCTV1综合,http://36.49.50.4:8800/rtp/239.37.0.235:5540$IPV4•线路63
CCTV1综合,http://36.49.50.4:8800/rtp/239.37.0.224:5540$IPV4•线路64
CCTV1综合,http://36.49.50.4:8800/rtp/239.37.0.149:5540$IPV4•线路65
CCTV1综合,http://36.49.50.4:8800/rtp/239.37.0.152:5540$IPV4•线路66
CCTV1综合,http://106.59.3.191:55555/udp/239.200.201.135:8880$IPV4•线路67
CCTV1综合,http://106.59.3.191:55555/udp/239.200.200.70:8008$IPV4•线路68
CCTV1综合,http://106.59.3.191:55555/udp/239.200.200.95:8044$IPV4•线路69
CCTV1综合,http://106.59.3.191:55555/rtp/239.200.200.2:8080$IPV4•线路70
CCTV1综合,http://106.59.3.191:55555/rtp/239.200.200.14:8852$IPV4•线路71
CCTV1综合,http://106.59.3.191:55555/rtp/239.200.201.45:8800$IPV4•线路72
CCTV1综合,http://106.59.3.191:55555/rtp/239.200.200.117:8712$IPV4•线路73
CCTV1综合,http://106.59.3.231:55555/udp/239.200.201.135:8880$IPV4•线路74
CCTV1综合,http://106.59.3.231:55555/udp/239.200.200.70:8008$IPV4•线路75
CCTV1综合,http://106.59.3.231:55555/udp/239.200.200.95:8044$IPV4•线路76
CCTV1综合,http://106.59.3.231:55555/rtp/239.200.200.2:8080$IPV4•线路77
CCTV1综合,http://106.59.3.231:55555/rtp/239.200.200.14:8852$IPV4•线路78
CCTV1综合,http://106.59.3.231:55555/rtp/239.200.201.45:8800$IPV4•线路79
CCTV1综合,http://106.59.3.231:55555/rtp/239.200.200.117:8712$IPV4•线路80
CCTV1综合,http://122.189.103.197:8888/rtp/228.0.0.1:6108$IPV4•线路81
CCTV1综合,http://39.77.22.4:4002/rtp/239.253.254.77:8000$IPV4•线路82
CCTV1综合,http://39.77.22.4:4002/rtp/239.253.254.89:8000$IPV4•线路83
CCTV1综合,http://39.77.22.26:4002/rtp/239.253.254.77:8000$IPV4•线路84
CCTV1综合,http://39.77.22.26:4002/rtp/239.253.254.89:8000$IPV4•线路85
CCTV1综合,http://39.77.26.75:4002/rtp/239.253.254.77:8000$IPV4•线路86
CCTV1综合,http://39.77.26.75:4002/rtp/239.253.254.89:8000$IPV4•线路87
CCTV1综合,http://211.158.169.173:8888/udp/225.0.4.74:7980$IPV4•线路88
CCTV1综合,http://1.58.66.11:4000/rtp/229.58.190.151:5000$IPV4•线路89
CCTV1综合,http://1.58.66.11:4000/rtp/229.58.190.72:5000$IPV4•线路90
CCTV1综合,http://116.2.165.101:4010/rtp/232.0.0.27:1234$IPV4•线路91
CCTV1综合,http://116.2.167.184:4010/rtp/232.0.0.27:1234$IPV4•线路92
CCTV1综合,http://42.92.117.151:8231/udp/239.255.30.101:8231$IPV4•线路93
CCTV1综合,http://202.107.163.231:5555/udp/238.125.5.1:5140$IPV4•线路94
CCTV1综合,http://202.107.163.231:5555/udp/238.125.5.96:5140$IPV4•线路95
CCTV1综合,http://106.45.2.15:4000/rtp/239.121.4.113:8636$IPV4•线路96
CCTV1综合,http://113.65.7.6:7088/udp/239.77.1.144:5146$IPV4•线路97
CCTV1综合,http://61.145.188.90:50055/udp/239.77.1.144:5146$IPV4•线路98
CCTV1综合,http://125.121.255.120:9988/udp/233.50.200.130:5140$IPV4•线路99
CCTV1综合,http://125.109.24.55:21318/udp/233.50.200.130:5140$IPV4•线路100
CCTV1综合,http://123.120.6.99:4022/rtp/239.3.1.129:8008$IPV4•线路101
CCTV1综合,http://111.193.232.210:7089/rtp/239.3.1.129:8008$IPV4•线路102
CCTV1综合,http://175.9.162.246:4022/udp/239.76.253.151:9000$IPV4•线路103
CCTV1综合,http://175.9.162.246:4022/udp/239.76.251.87:9000$IPV4•线路104
CCTV1综合,http://175.9.162.246:4022/udp/239.76.246.151:1234$IPV4•线路105
CCTV1综合,http://175.0.71.111:8888/udp/239.76.253.151:9000$IPV4•线路106
CCTV1综合,http://175.0.71.111:8888/udp/239.76.251.87:9000$IPV4•线路107
CCTV1综合,http://175.0.71.111:8888/udp/239.76.246.151:1234$IPV4•线路108
CCTV1综合,http://124.165.232.26:8083/rtp/226.0.2.153:9136$IPV4•线路109
CCTV1综合,http://124.165.232.26:8084/rtp/226.0.2.153:9136$IPV4•线路110
CCTV1综合,http://112.115.49.181:4915/udp/239.200.201.135:8880$IPV4•线路111
CCTV1综合,http://112.115.49.181:4915/udp/239.200.200.70:8008$IPV4•线路112
CCTV1综合,http://112.115.49.181:4915/udp/239.200.200.95:8044$IPV4•线路113
CCTV1综合,http://112.115.49.181:4915/rtp/239.200.200.2:8080$IPV4•线路114
CCTV1综合,http://112.115.49.181:4915/rtp/239.200.200.14:8852$IPV4•线路115
CCTV1综合,http://112.115.49.181:4915/rtp/239.200.201.45:8800$IPV4•线路116
CCTV1综合,http://112.115.49.181:4915/rtp/239.200.200.117:8712$IPV4•线路117
CCTV1综合,http://60.30.67.45:8834/rtp/225.1.1.120:5002$IPV4•线路118
CCTV1综合,http://60.30.67.44:8834/rtp/225.1.1.120:5002$IPV4•线路119
CCTV1综合,http://genglei.8866.org:9901/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0$IPV4•线路120
CCTV1综合,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/cctv/cctv1hd/600/index.m3u8?msisdn=20260823060059c1fd8292a5224e449db69a25ce6e7fd6&mdspid=&spid=699004&netType=0&sid=2201057821&pid=2028597139&timestamp=20260823060059&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=608807420&ParentNodeID=-99&assertID=2201057821&client_ip=171.8.79.254&SecurityKey=20260823060059&promotionId=&mvid=2201057821&mcid=500020&playurlVersion=ZQ-A1-9.8.1-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=94c1f61865076ec2a41f070c4b953560$IPV4•线路121
CCTV1综合,http://123.179.61.28:4022/rtp/239.29.0.113:5000$IPV4•线路122
CCTV1综合,http://121.237.244.171:8888/rtp/239.49.8.129:6000$IPV4•线路123
CCTV1综合,http://121.237.244.171:8888/rtp/239.49.8.19:9614$IPV4•线路124
CCTV1综合,http://121.237.245.123:8888/rtp/239.49.8.129:6000$IPV4•线路125
CCTV1综合,http://121.237.245.123:8888/rtp/239.49.8.19:9614$IPV4•线路126
CCTV1综合,http://121.237.245.25:8888/rtp/239.49.8.129:6000$IPV4•线路127
CCTV1综合,http://121.237.245.25:8888/rtp/239.49.8.19:9614$IPV4•线路128
CCTV1综合,http://180.213.170.24:8188/rtp/239.5.1.4:5000$IPV4•线路129
CCTV1综合,http://220.167.170.253:4000/rtp/239.120.1.119:8260$IPV4•线路130
CCTV1综合,http://220.167.170.253:4000/rtp/239.120.1.120:8778$IPV4•线路131
CCTV1综合,http://110.178.145.193:8188/udp/239.1.1.7:8007$IPV4•线路132
CCTV1综合,http://58.253.171.52:8188/udp/239.0.1.3:8008$IPV4•线路133
CCTV1综合,http://112.192.72.181:8484/rtp/239.0.0.10:5140$IPV4•线路134
CCTV1综合,http://112.192.73.5:8484/rtp/239.0.0.10:5140$IPV4•线路135
CCTV1综合,http://113.58.7.33:8188/rtp/239.254.96.82:7640$IPV4•线路136
CCTV1综合,http://112.109.206.191:9999/rtp/239.255.40.35:8208$IPV4•线路137
CCTV1综合,http://221.220.135.225:8012/rtp/239.3.1.129:8008$IPV4•线路138
CCTV1综合,http://gslbmgsplive.miguvideo.com/wd_r2/cctv/cctv1hd/1200/index.m3u8?msisdn=a001e8cb008104ef0adf42f7ad5a31e6&mdspid=&spid=699004&netType=0&sid=2201057821&pid=2028597139&timestamp=20260823052106&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=608807420&ParentNodeID=-99&assertID=2201057821&client_ip=39.103.188.159&SecurityKey=20260823052106&promotionId=&mvid=2201057821&mcid=500020&playurlVersion=ZQ-A1-9.8.1-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=d9cbd62a2dbc238c311d2c196155c2b7&ddCalcu=7db9v2cacby5da56126a921dcb2cd213183c&sv=10004&ct=android$IPV4•线路139
CCTV1综合,http://116.147.111.62:7788/608807420$IPV4•线路140
CCTV1综合,http://38.75.136.137:82/live1/xuexi.m3u8?id=cctv1&usign=WaAM2fHJZ_tkWWCpn9njRA$IPV4•线路141
CCTV1综合,https://a.xttv.top/xttv/27f43e697655f4d44c62d7f4d32fcctv.m3u8?auth_key=2145888000-0-0-fda7ddb73d3cb5ac5bddf4eeba9b665e$IPV4•线路142
CCTV1综合,http://38.75.136.137:82/live1/xuexi1.m3u8?id=cctv1&usign=WaAM2fHJZ_tkWWCpn9njRA$IPV4•线路143
CCTV1综合,https://wfrtv-live-tz.wfcmw.cn:5443/live/cctv.m3u8$IPV4•线路144
CCTV1综合,http://38.75.136.137:82/live1/cctvxw.m3u8?bt=1&id=cctv1hd&usign=WaAM2fHJZ_tkWWCpn9njRA$IPV4•线路145
CCTV1综合,http://38.75.136.137:82/live1/cctvxw.m3u8?bt=0&id=cctv1hd&usign=WaAM2fHJZ_tkWWCpn9njRA$IPV4•线路146
CCTV1综合,http://38.75.136.137:82/live2/sxy.m3u8?id=cctv1&usign=WaAM2fHJZ_tkWWCpn9njRA$IPV4•线路147
CCTV1综合,http://38.75.136.137:82/live1/jdtv2.m3u8?id=cctv1&usign=WaAM2fHJZ_tkWWCpn9njRA$IPV4•线路148
CCTV1综合,rtmp://play.kankanlive.com/live/1698234869325962$IPV4•线路149
CCTV1综合,http://fjwysdb.chinashadt.com:2036/live/3.stream/playlist.m3u8$IPV4•线路150
CCTV1综合,http://media.hndyjyfw.gov.cn/live/jz-cctv-1/live.m3u8$IPV4•线路151
CCTV1综合,http://play.kankanlive.com/live/1698234869325962.m3u8$IPV4•线路152
CCTV1综合,http://hebcx.chinashadt.com:2036/live/10003.stream/playlist.m3u8$IPV4•线路153
CCTV1综合,http://38.75.136.137:82/live1/jxycfc.m3u8?id=cctv1&usign=WaAM2fHJZ_tkWWCpn9njRA$IPV4•线路154
CCTV1综合,https://live.chinacert.cftest5.cn/cnmg/live/608807420$IPV4•线路155
CCTV1综合,http://38.75.136.137:98/gslb/dsdqpub/cctv1hd.m3u8?auth=testpub$IPV4•线路156
CCTV1综合,http://115.52.127.45:880/CH001.m3u8$IPV4•线路157
CCTV2财经,http://san.qquu.bid:1122/diyp_proxy.php?id=193332&did=145ccca56565c27a&exp=1780207047&sig=3a5fcde04be3a820eaaa5924958ccf23bae83731ac8a8d9475c64ba9d87b21cf$IPV4•线路1
CCTV2财经,http://san.qquu.bid:1122/diyp_proxy.php?id=193350&did=145ccca56565c27a&exp=1780207047&sig=2dbe4df7e8f4b0189fd9e60d33b1243f394be4f22993ede0a4c6e604e0dd0006$IPV4•线路2
CCTV2财经,http://san.qquu.bid:1122/diyp_proxy.php?id=193359&did=145ccca56565c27a&exp=1780207047&sig=eed216aaa74f75e4d2f5870199edfdcaaf790e153e3e137381afa0aa59ae55ea$IPV4•线路3
CCTV2财经,http://san.qquu.bid:1122/diyp_proxy.php?id=193396&did=145ccca56565c27a&exp=1780207047&sig=129f042b9d5f9d61532400f83be688e98b943f35f53da862a1dcdc8f54eb291d$IPV4•线路4
CCTV2财经,http://118.251.19.80:8188/udp/239.76.253.152:9000$IPV4•线路5
CCTV2财经,http://118.251.19.80:8188/udp/239.76.246.152:1234$IPV4•线路6
CCTV2财经,http://58.46.30.193:8188/udp/239.76.253.152:9000$IPV4•线路7
CCTV2财经,http://58.46.30.193:8188/udp/239.76.246.152:1234$IPV4•线路8
CCTV2财经,http://27.18.144.38:9100/rtp/239.69.1.102:10250$IPV4•线路9
CCTV2财经,http://183.236.43.98:4013/udp/239.77.1.158:5146$IPV4•线路10
CCTV2财经,http://113.103.53.36:8686/udp/239.77.1.158:5146$IPV4•线路11
CCTV2财经,http://114.254.39.86:8888/rtp/239.3.1.60:8084$IPV4•线路12
CCTV2财经,http://111.196.134.175:20000/rtp/239.3.1.60:8084$IPV4•线路13
CCTV2财经,http://114.254.38.8:8888/rtp/239.3.1.60:8084$IPV4•线路14
CCTV2财经,http://114.254.34.194:8888/rtp/239.3.1.60:8084$IPV4•线路15
CCTV2财经,http://123.118.58.227:8686/rtp/239.3.1.60:8084$IPV4•线路16
CCTV2财经,http://114.254.83.133:4022/rtp/239.3.1.60:8084$IPV4•线路17
CCTV2财经,http://171.213.237.77:8188/udp/239.93.1.23:6000$IPV4•线路18
CCTV2财经,http://171.213.242.36:8188/udp/239.93.1.23:6000$IPV4•线路19
CCTV2财经,http://115.211.1.213:8001/udp/233.50.200.25:5140$IPV4•线路20
CCTV2财经,http://114.226.212.132:8787/rtp/239.49.8.130:6000$IPV4•线路21
CCTV2财经,http://114.226.212.132:8787/rtp/239.49.8.50:9802$IPV4•线路22
CCTV2财经,http://114.226.212.135:8787/rtp/239.49.8.130:6000$IPV4•线路23
CCTV2财经,http://114.226.212.135:8787/rtp/239.49.8.50:9802$IPV4•线路24
CCTV2财经,http://114.226.212.134:8787/rtp/239.49.8.130:6000$IPV4•线路25
CCTV2财经,http://114.226.212.134:8787/rtp/239.49.8.50:9802$IPV4•线路26
CCTV2财经,http://223.167.230.155:4022/rtp/239.45.3.208:5140$IPV4•线路27
CCTV2财经,http://27.154.99.234:3386/rtp/239.61.2.174:9032$IPV4•线路28
CCTV2财经,http://124.112.189.237:4022/rtp/238.1.78.235:7752$IPV4•线路29
CCTV2财经,http://220.176.218.17:9000/udp/239.252.220.183:5140$IPV4•线路30
CCTV2财经,http://117.12.151.1:4022/rtp/225.1.1.133:5002$IPV4•线路31
CCTV2财经,http://219.156.89.99:4022/rtp/225.1.4.74:1103$IPV4•线路32
CCTV2财经,http://219.156.34.5:4022/rtp/225.1.4.74:1103$IPV4•线路33
CCTV2财经,http://1.192.246.152:8188/rtp/239.16.20.2:10020$IPV4•线路34
CCTV2财经,http://171.8.171.115:8800/rtp/239.16.20.2:10020$IPV4•线路35
CCTV2财经,http://171.8.80.23:8800/rtp/239.16.20.2:10020$IPV4•线路36
CCTV2财经,http://106.116.241.206:9999/rtp/239.254.200.158:6000$IPV4•线路37
CCTV2财经,http://60.4.28.19:8077/rtp/239.253.92.190:6065$IPV4•线路38
CCTV2财经,http://121.29.215.140:2083/rtp/239.253.92.190:6065$IPV4•线路39
CCTV2财经,http://144.255.16.132:6688/udp/239.21.1.151:5002$IPV4•线路40
CCTV2财经,http://115.171.216.32:4000/rtp/225.1.8.2:8084$IPV4•线路41
CCTV2财经,http://115.171.216.40:4000/rtp/225.1.8.2:8084$IPV4•线路42
CCTV2财经,http://124.114.103.202:6789/rtp/239.112.205.78:5140$IPV4•线路43
CCTV2财经,http://116.9.34.79:4000/udp/239.81.0.115:4056$IPV4•线路44
CCTV2财经,http://218.86.186.224:8188/rtp/238.255.2.11:5999$IPV4•线路45
CCTV2财经,http://218.86.185.94:8188/rtp/238.255.2.11:5999$IPV4•线路46
CCTV2财经,http://61.159.135.85:4022/rtp/238.255.2.11:5999$IPV4•线路47
CCTV2财经,http://171.119.207.173:6000/rtp/226.0.2.154:9144$IPV4•线路48
CCTV2财经,http://113.251.74.222:8012/rtp/235.254.198.52:1484$IPV4•线路49
CCTV2财经,http://223.198.241.63:4000/rtp/239.253.64.195:5140$IPV4•线路50
CCTV2财经,http://106.59.3.191:55555/udp/239.200.200.104:8084$IPV4•线路51
CCTV2财经,http://106.59.3.231:55555/udp/239.200.200.104:8084$IPV4•线路52
CCTV2财经,http://122.189.103.197:8888/rtp/228.0.0.2:6108$IPV4•线路53
CCTV2财经,http://39.77.22.4:4002/rtp/239.253.254.232:8000$IPV4•线路54
CCTV2财经,http://39.77.22.26:4002/rtp/239.253.254.232:8000$IPV4•线路55
CCTV2财经,http://39.77.26.75:4002/rtp/239.253.254.232:8000$IPV4•线路56
CCTV2财经,http://211.158.169.173:8888/udp/225.0.4.132:7980$IPV4•线路57
CCTV2财经,http://1.58.66.11:4000/rtp/229.58.190.153:5000$IPV4•线路58
CCTV2财经,http://116.2.165.101:4010/rtp/232.0.0.135:1234$IPV4•线路59
CCTV2财经,http://116.2.167.184:4010/rtp/232.0.0.135:1234$IPV4•线路60
CCTV2财经,http://42.92.117.151:8231/udp/239.255.30.179:8231$IPV4•线路61
CCTV2财经,http://202.107.163.231:5555/udp/238.125.5.20:5140$IPV4•线路62
CCTV2财经,http://106.45.2.15:4000/rtp/239.121.4.155:8914$IPV4•线路63
CCTV2财经,http://113.65.7.6:7088/udp/239.77.1.158:5146$IPV4•线路64
CCTV2财经,http://61.145.188.90:50055/udp/239.77.1.158:5146$IPV4•线路65
CCTV2财经,http://125.121.255.120:9988/udp/233.50.200.25:5140$IPV4•线路66
CCTV2财经,http://125.109.24.55:21318/udp/233.50.200.25:5140$IPV4•线路67
CCTV2财经,http://123.120.6.99:4022/rtp/239.3.1.60:8084$IPV4•线路68
CCTV2财经,http://111.193.232.210:7089/rtp/239.3.1.60:8084$IPV4•线路69
CCTV2财经,http://175.9.162.246:4022/udp/239.76.253.152:9000$IPV4•线路70
CCTV2财经,http://175.9.162.246:4022/udp/239.76.246.152:1234$IPV4•线路71
CCTV2财经,http://175.0.71.111:8888/udp/239.76.253.152:9000$IPV4•线路72
CCTV2财经,http://175.0.71.111:8888/udp/239.76.246.152:1234$IPV4•线路73
CCTV2财经,http://124.165.232.26:8083/rtp/226.0.2.154:9144$IPV4•线路74
CCTV2财经,http://124.165.232.26:8084/rtp/226.0.2.154:9144$IPV4•线路75
CCTV2财经,http://112.115.49.181:4915/udp/239.200.200.104:8084$IPV4•线路76
CCTV2财经,http://60.30.67.45:8834/rtp/225.1.1.133:5002$IPV4•线路77
CCTV2财经,http://60.30.67.44:8834/rtp/225.1.1.133:5002$IPV4•线路78
CCTV2财经,http://hlsztemgsplive.miguvideo.com:8080/wd_r2/cctv/cctv2hd/600/index.m3u8?msisdn=20260823060059211b2074cfeb4365b84b45d3d1cf72e7&mdspid=&spid=699004&netType=0&sid=5500346945&pid=2028597139&timestamp=20260823060059&Channel_ID=0116_2600000900-99000-201600010010027&ProgramID=631780532&ParentNodeID=-99&assertID=5500346945&client_ip=171.8.79.254&SecurityKey=20260823060059&promotionId=&mvid=5101064231&mcid=500020&playurlVersion=ZQ-A1-9.8.1-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&encrypt=85de82186b64438dc79aaf7285d90e45$IPV4•线路79
CCTV2财经,http://123.179.61.28:4022/rtp/239.29.0.116:5000$IPV4•线路80
CCTV2财经,http://121.237.244.171:8888/rtp/239.49.8.130:6000$IPV4•线路81
CCTV2财经,http://121.237.244.171:8888/rtp/239.49.8.50:9802$IPV4•线路82
CCTV2财经,http://121.237.245.123:8888/rtp/239.49.8.130:6000$IPV4•线路83
CCTV2财经,http://121.237.245.123:8888/rtp/239.49.8.50:9802$IPV4•线路84
CCTV2财经,http://121.237.245.25:8888/rtp/239.49.8.130:6000$IPV4•线路85
CCTV2财经,http://121.237.245.25:8888/rtp/239.49.8.50:9802$IPV4•线路86
CCTV2财经,http://180.213.170.24:8188/rtp/239.5.1.5:5000$IPV4•线路87
CCTV2财经,http://220.167.170.253:4000/rtp/239.120.1.223:9484$IPV4•线路88
CCTV2财经,http://110.178.145.193:8188/udp/239.1.1.8:8008$IPV4•线路89
CCTV2财经,http://58.253.171.52:8188/udp/239.0.1.4:8084$IPV4•线路90
CCTV2财经,http://112.192.72.181:8484/rtp/239.0.0.11:5140$IPV4•线路91
CCTV2财经,http://112.192.73.5:8484/rtp/239.0.0.11:5140$IPV4•线路92
CCTV2财经,http://113.58.7.33:8188/rtp/239.254.96.124:7084$IPV4•线路93
CCTV2财经,http://112.109.206.191:9999/rtp/239.255.40.36:8208$IPV4•线路94
CCTV2财经,http://221.220.135.225:8012/rtp/239.3.1.60:8084$IPV4•线路95
CCTV2财经,http://gslbmgsplive.miguvideo.com/wd_r2/cctv/cctv2hd/1500/index.m3u8?msisdn=00611f3cab87de912748c42970d408dd&mdspid=&spid=699004&netType=0&sid=5500346945&pid=2028597139&timestamp=20260823052106&Channel_ID=0116_2600034600-99000-201600010010028&ProgramID=631780532&ParentNodeID=-99&assertID=5500346945&client_ip=39.103.182.111&SecurityKey=20260823052106&promotionId=&mvid=5101064231&mcid=500020&playurlVersion=ZQ-A1-9.8.1-SNAPSHOT&userid=&jmhm=&videocodec=h264&appCode=miguvideo_android&bean=mgspad&tid=android&conFee=0&puData=e60fcd45437e6e3de235b3981d16cc39&ddCalcu=9e36vc0acfz6ca1dd415849337be563e23ed&sv=10004&ct=android$IPV4•线路96
CCTV2财经,http://116.147.111.62:7788/631780532$IPV4•线路97
CCTV2财经,http://38.75.136.137:82/live1/xuexi.m3u8?id=cctv2&usign=WaAM2fHJZ_tkWWCpn9njRA$IPV4•线路98
CCTV2财经,http://38.75.136.137:82/live1/xuexi1.m3u8?id=cctv2&usign=WaAM2fHJZ_tkWWCpn9njRA$IPV4•线路99
CCTV2财经,http://38.75.136.137:82/live1/cctvxw.m3u8?bt=1&id=cctv2hd&usign=WaAM2fHJZ_tkWWCpn9njRA$IPV4•线路100
CCTV2财经,http://38.75.136.137:82/live1/cctvxw.m3u8?bt=0&id=cctv2hd&usign=WaAM2fHJZ_tkWWCpn9njRA$IPV4•线路101
CCTV2财经,http://38.75.136.137:82/live2/sxy.m3u8?id=cctv2&usign=WaAM2fHJZ_tkWWCpn9njRA$IPV4•线路102
CCTV2财经,http://38.75.136.137:82/live1/jdtv2.m3u8?id=cctv2&usign=WaAM2fHJZ_tkWWCpn9njRA$IPV4•线路103
